episode,return,average_return,lines_cleared
15058,-34.0,-28.92837694248904,1
15059,-20.5,-28.927817252141576,1
15060,-17.5,-28.927058432934928,1
15061,-71.0,-28.92985193546245,0
15062,-28.0,-28.92979020050458,1
15063,-19.0,-28.929130983203876,1
15064,-35.0,-28.929533988316518,3
15065,-48.5,-28.930833056754064,0
15066,-17.5,-28.93007433957255,1
15067,-18.5,-28.92938209331652,3
15068,-27.5,-28.929287231218478,0
15069,-24.5,-28.928993297498174,0
15070,-32.5,-28.929230258792302,1
15071,-26.0,-28.92903589675536,0
15072,-33.5,-28.929339171974522,0
15073,-23.0,-28.92894579712068,0
15074,-32.0,-28.929149528990315,0
15075,-51.5,-28.930646766169154,0
15076,-48.0,-28.931911647651898,2
15077,-22.0,-28.93145188034755,1
15078,-32.0,-28.931655391961797,0
15079,-27.5,-28.93156044830559,3
15080,-30.5,-28.93166445623342,0
15081,-34.0,-28.9320005304688,1
15082,-29.0,-28.93200503911948,0
15083,-32.0,-28.932208446595507,0
15084,-29.5,-28.932246088570672,1
15085,-23.5,-28.931885979449785,1
15086,-35.5,-28.932321357550045,1
15087,-14.5,-28.931364751110227,4
15088,-30.5,-28.931468716861083,0
15089,-36.5,-28.931970309496986,0
15090,-36.0,-28.932438701126575,2
15091,-25.5,-28.932211251739446,2
15092,-68.0,-28.934799893983566,0
15093,-30.5,-28.934903597694294,0
15094,-23.0,-28.934510401484033,0
15095,-29.0,-28.934514739980127,0
15096,-23.0,-28.93412162162162,0
15097,-45.5,-28.93521891766576,0
15098,-21.0,-28.93469333686581,2
15099,-28.0,-28.934631432545203,1
15100,-26.5,-28.9344701986755,1
15101,-25.5,-28.934242765379775,2
15102,-51.5,-28.935736988478347,0
15103,-23.5,-28.935377077401842,1
15104,-54.5,-28.93706965042373,0
15105,-69.5,-28.93975504799735,0
15106,-24.0,-28.93942804183768,2
15107,-59.0,-28.94141788574833,0
15108,-39.5,-28.942116759332805,0
15109,-27.5,-28.942021311800914,0
15110,-21.5,-28.941528788881534,0
15111,-27.0,-28.941400304414003,2
15112,-20.5,-28.940841715193223,1
15113,-33.5,-28.941143386488452,0
15114,-31.5,-28.941312690220986,2
15115,-51.5,-28.942805160436652,0
15116,-33.5,-28.943106641968775,0
15117,-24.5,-28.942812727393,0
15118,-29.0,-28.942816510120387,0
15119,-32.0,-28.943018718169192,0
15120,-38.0,-28.943617724867725,0
15121,-26.0,-28.943423054030816,0
15122,-62.0,-28.94560904642243,0
15123,-19.5,-28.94498446075514,2
15124,-17.5,-28.944227717535043,1
15125,-29.0,-28.94423140495868,0
15126,-33.5,-28.94453259288642,0
15127,-29.0,-28.944536259668144,0
15128,-29.5,-28.94457297726071,1
15129,-32.0,-28.944774935554232,0
15130,-26.0,-28.944580304031724,0
15131,-17.0,-28.943790892868943,0
15132,-27.5,-28.943695479777954,0
15133,-53.0,-28.94528513843917,0
15134,-18.0,-28.94456191357209,3
15135,-19.0,-28.94390485629336,1
15136,-19.0,-28.943247885835095,1
15137,-37.0,-28.943780141375438,1
15138,-19.0,-28.94312326595323,1
15139,-24.5,-28.942829777396128,0
15140,-39.5,-28.94352708058124,0
15141,-16.5,-28.94270523743478,2
15142,-24.0,-28.942378813895125,2
15143,-29.0,-28.942382619031896,0
15144,-12.0,-28.94126386687797,2
15145,-27.5,-28.941168702542093,0
15146,-20.5,-28.940611382543246,1
15147,-31.5,-28.940780352545058,2
15148,-30.5,-28.9408832849221,0
15149,-33.5,-28.941184236583272,0
15150,-29.0,-28.94118811881188,3
15151,-10.0,-28.939937957890567,4
15152,-23.0,-28.939545934530095,0
15153,-29.5,-28.939582920873754,1
15154,-27.5,-28.93948792398047,0
15155,-26.0,-28.93929396238865,0
15156,-32.0,-28.939495909210873,0
15157,-26.5,-28.939334960744212,1
15158,-19.5,-28.938712231165063,2
15159,-30.5,-28.938815225278713,0
15160,-46.0,-28.93994063324538,1
15161,-33.5,-28.94024140887804,0
15162,-26.0,-28.9400474871389,0
15163,-26.0,-28.93985359097804,0
15164,-21.0,-28.93932999208652,3
15165,-62.0,-28.941510056050117,0
15166,-32.5,-28.941744692074376,1
15167,-35.0,-28.94214412870047,0
15168,-29.0,-28.942147943037973,0
15169,-16.5,-28.94132770782517,2
15170,-32.0,-28.941529334212262,0
15171,-28.0,-28.94146727308681,1
15172,-41.0,-28.942262061692592,0
15173,-7.0,-28.940815923021155,7
15174,-23.0,-28.9404244101753,0
15175,-24.5,-28.94013179571664,0
15176,-22.0,-28.939674486030576,1
15177,-34.0,-28.940007906700927,1
15178,-19.0,-28.939353010936884,1
15179,-25.0,-28.939093484419264,1
15180,-19.5,-28.93847167325428,2
15181,-19.5,-28.93784994400896,2
15182,-21.5,-28.93736003161639,0
15183,-16.5,-28.936540868076136,2
15184,-22.5,-28.936116965226553,2
15185,-23.0,-28.93572604543958,0
15186,-44.5,-28.936750954826813,1
15187,-29.0,-28.936755119510106,0
15188,-24.5,-28.936462997102975,0
15189,-25.0,-28.936203831720324,1
15190,-21.0,-28.935681369321923,2
15191,-24.5,-28.935389375288,0
15192,-26.5,-28.93522906793049,1
15193,-56.5,-28.9370433752386,1
15194,-29.0,-28.937047518757403,0
15195,-36.5,-28.93754524514643,0
15196,-20.0,-28.936957093972097,3
15197,-54.5,-28.93863920510627,0
15198,-42.5,-28.939531517304907,0
15199,-30.5,-28.939634186459635,0
15200,-45.5,-28.940723684210525,0
15201,-20.0,-28.940135517400172,3
15202,-24.5,-28.939843441652414,0
15203,-22.0,-28.939386963099388,1
15204,-42.0,-28.94024598789792,2
15205,-38.0,-28.94084182834594,0
15206,-25.0,-28.940582664737605,1
15207,-22.0,-28.940126257644504,1
15208,-27.5,-28.940031562335612,0
15209,-41.0,-28.940824511802223,0
15210,-75.5,-28.94388560157791,0
15211,-77.0,-28.947044901715863,0
15212,-15.5,-28.946160925585065,0
15213,-39.5,-28.946854663774403,0
15214,-33.5,-28.94715393716314,0
15215,-24.0,-28.946828787380873,2
15216,-75.5,-28.949888275499475,0
15217,-25.0,-28.94962870473812,1
15218,-20.0,-28.94904060980418,0
15219,-14.0,-28.948058348117485,0
15220,-18.0,-28.94733902759527,2
15221,-17.5,-28.94658695223704,1
15222,-19.0,-28.945933517277624,1
15223,-18.5,-28.945247323129475,3
15224,-22.5,-28.944823962165003,2
15225,-44.5,-28.94584564860427,1
15226,-36.5,-28.946341783790885,0
15227,-21.5,-28.945852761541996,0
15228,-44.0,-28.94684134489099,0
15229,-11.0,-28.94566288003152,6
15230,-35.0,-28.946060407091267,0
15231,-32.5,-28.946293743024096,1
15232,-23.0,-28.945903361344538,0
15233,-25.0,-28.945644324821114,1
15234,-30.5,-28.9457463568334,0
15235,-16.5,-28.944929438792254,2
15236,-26.5,-28.94476896823313,1
15237,-65.5,-28.947168077705584,1
15238,-27.5,-28.947073106706917,0
15239,-30.5,-28.947175011483694,0
15240,-44.0,-28.948162729658794,0
15241,-50.0,-28.949543993176302,0
15242,-19.5,-28.94892402571841,2
15243,-21.5,-28.948435347372566,0
15244,-54.5,-28.950111519286278,0
15245,-8.5,-28.948770088553623,5
15246,-39.5,-28.94946215400761,0
15247,-26.5,-28.94930150193481,1
15248,-18.5,-28.948616211962225,0
15249,-17.5,-28.94786543379894,1
15250,-30.0,-28.94793442622951,2
15251,-18.5,-28.947249360697658,0
15252,-36.5,-28.947744558090744,0
15253,-38.0,-28.948338031862583,0
15254,-7.5,-28.946931952274813,3
15255,-59.5,-28.948934775483448,1
15256,-37.0,-28.9494625065548,1
15257,-16.5,-28.948646522907516,2
15258,-20.5,-28.94809280377507,1
15259,-42.5,-28.948980929287632,0
15260,-29.0,-28.948984272608126,0
15261,-24.5,-28.948692746215844,0
15262,-47.0,-28.94987550779714,0
15263,-19.5,-28.949256371617636,2
15264,-29.0,-28.94925969601677,0
15265,-48.5,-28.950540452014412,0
15266,-34.0,-28.950871217083716,1
15267,-35.0,-28.951267439575556,0
15268,-17.5,-28.95051742205921,1
15269,-16.5,-28.949702010609734,2
15270,-25.0,-28.9494433529797,1
15271,-16.0,-28.948595376858098,4
15272,-90.5,-28.952625720272394,0
15273,-66.5,-28.955084135402345,0
15274,-25.5,-28.95485792850596,2
15275,-56.0,-28.956628477905074,0
15276,-83.5,-28.960199004975124,1
15277,-29.0,-28.960201610263795,0
15278,-48.5,-28.96148056028276,0
15279,-23.0,-28.961090385496433,0
15280,-8.0,-28.959718586387435,4
15281,-18.0,-28.95900137425561,2
15282,-31.0,-28.959134929982987,1
15283,-69.5,-28.961787607145194,0
15284,-23.5,-28.961430253860247,1
15285,-32.5,-28.96166175989532,1
15286,-29.0,-28.96166426795761,0
15287,-12.5,-28.960587427225747,3
15288,-44.5,-28.961603872318157,1
15289,-27.5,-28.961508273922426,0
15290,-12.5,-28.96043165467626,0
15291,-20.5,-28.959878359819502,1
15292,-26.0,-28.959684802511116,0
15293,-11.5,-28.958543124305237,1
15294,-26.0,-28.95834967961292,0
15295,-50.0,-28.959725400457668,0
15296,-25.5,-28.95949921548117,2
15297,-26.0,-28.95930574622475,0
15298,-35.0,-28.959700614459408,0
15299,-16.5,-28.95888620171253,2
15300,-82.0,-28.96235294117647,1
15301,-71.0,-28.965100320240506,0
15302,-23.5,-28.964743170827344,1
15303,-17.0,-28.96396131477488,3
15304,-39.5,-28.96464976476738,0
15305,-40.0,-28.965370793858217,2
15306,-31.5,-28.965536390957794,2
15307,-19.5,-28.96491801136735,2
15308,-21.5,-28.96443036320878,0
15309,-26.5,-28.96426938402247,1
15310,-35.5,-28.964696276943176,1
15311,-29.5,-28.964731238978512,1
15312,-25.0,-28.964472309299897,1
15313,-36.5,-28.96496440932541,0
15314,-27.5,-28.96486874755126,0
15315,-53.0,-28.966438132549786,0
15316,-22.0,-28.96598328545312,1
15317,-33.5,-28.966279297512568,0
15318,-28.0,-28.966216216216218,1
15319,-18.5,-28.96553299823748,0
15320,-22.0,-28.965078328981722,1
15321,-20.5,-28.96452581424189,1
15322,-51.5,-28.965996606187183,0
15323,-24.0,-28.96567251843634,2
15324,-16.0,-28.96482641607935,1
15325,-19.0,-28.964176182707995,1
15326,-25.5,-28.963950150071774,2
15327,-6.5,-28.962484504469238,3
15328,-58.0,-28.96437891440501,1
15329,-29.5,-28.964413856089763,1
15330,-65.5,-28.96679712981083,1
15331,-26.5,-28.966636227251975,1
15332,-27.0,-28.966507957213672,2
15333,-20.5,-28.965955781647427,1
15334,-18.5,-28.965273248989174,0
15335,-32.0,-28.965471144440823,0
15336,-29.0,-28.96547339593114,0
15337,-27.5,-28.965377844428506,0
15338,-30.5,-28.965477898031033,0
15339,-24.5,-28.96518677879914,0
15340,-26.0,-28.964993481095178,0
15341,-12.5,-28.96392021380614,3
15342,-24.0,-28.963596662755833,2
15343,-17.5,-28.96284950791892,1
15344,-30.5,-28.962949687174138,0
15345,-53.0,-28.96451612903226,0
15346,-18.0,-28.963801642121727,2
15347,-22.0,-28.963347885580244,1
15348,-47.0,-28.96452306489445,0
15349,-13.5,-28.96351553847156,2
15350,-27.5,-28.96342019543974,0
15351,-26.5,-28.96325972249365,1
15352,-17.5,-28.962513027618552,4
15353,-20.0,-28.961929264638833,0
15354,-25.5,-28.96170379054318,2
15355,-24.5,-28.961413220449366,0
15356,-47.0,-28.962587913519144,0
15357,-17.5,-28.961841505502377,1
15358,-41.0,-28.962625341841385,0
15359,-42.5,-28.963506738719968,0
15360,-20.5,-28.962955729166666,1
15361,0.5,-28.96103769285854,4
15362,-26.0,-28.960844942064835,0
15363,-18.5,-28.9601640304628,0
15364,-29.5,-28.960199166883623,1
15365,-32.5,-28.960429547673282,1
15366,-32.0,-28.960627359104517,0
15367,-41.0,-28.961410815383616,0
15368,-25.0,-28.961153045288913,1
15369,-33.5,-28.961448370095646,0
15370,-80.0,-28.96476903057905,0
15371,-42.5,-28.965649599895908,0
15372,-17.0,-28.96487119437939,0
15373,-35.0,-28.965263774149484,0
15374,-35.0,-28.965656302848966,0
15375,-26.0,-28.965463414634147,0
15376,-35.0,-28.965855879292405,0
15377,-16.5,-28.9650451973727,2
15378,-17.0,-28.964267134867992,0
15379,-19.0,-28.96361922101567,1
15380,-43.0,-28.964531859557866,1
15381,-28.0,-28.96446915025031,1
15382,-30.0,-28.964536471200105,2
15383,-21.0,-28.964018721965807,2
15384,-20.5,-28.963468538741548,1
15385,-29.0,-28.96347091322717,0
15386,-24.0,-28.963148316651502,2
15387,-77.0,-28.96627022811464,0
15388,-107.0,-28.97134130491292,0
15389,-21.0,-28.970823315355123,2
15390,-16.0,-28.969980506822612,4
15391,-36.5,-28.970469755051653,0
15392,-45.5,-28.971543659043657,0
15393,-27.5,-28.97144806080686,3
15394,-39.5,-28.972131999480318,0
15395,-41.5,-28.972945761610912,1
15396,-71.5,-28.975707976097688,1
15397,-17.0,-28.97493018120413,0
15398,-27.5,-28.974834394077153,0
15399,-29.0,-28.974836028313526,0
15400,-27.5,-28.97474025974026,0
15401,-18.0,-28.974027660541523,2
15402,-38.5,-28.97464614985067,4
15403,-29.0,-28.974647795883918,0
15404,-33.5,-28.974941573617244,0
15405,-31.0,-28.975073028237585,1
15406,-40.0,-28.975788653771257,1
15407,-29.0,-28.9757902252223,0
15408,-40.0,-28.976505711318797,1
15409,-34.0,-28.976831721721073,1
15410,-28.5,-28.97680077871512,2
15411,-20.0,-28.976218285640126,0
15412,-27.5,-28.976122501946534,0
15413,-28.0,-28.97605917082982,1
15414,-26.0,-28.975866095757105,0
15415,-24.5,-28.975575737917612,0
15416,-22.0,-28.97512324857291,1
15417,-16.0,-28.97428163715379,4
15418,-17.0,-28.973504994162667,3
15419,-26.0,-28.973312147350672,0
15420,-50.0,-28.974675745784694,0
15421,-19.5,-28.974061344919267,2
15422,-20.0,-28.973479444948776,0
15423,-33.5,-28.973772936523375,0
15424,-29.0,-28.97377463692946,0
15425,-12.0,-28.972674230145866,3
15426,-22.0,-28.97222222222222,1
15427,-59.0,-28.974168665327024,4
15428,-25.0,-28.9739110707804,2
15429,-19.5,-28.97329703804524,2
15430,-1.5,-28.97151652624757,3
15431,-29.0,-28.971518372108093,0
15432,-47.5,-28.972719025401762,1
15433,-15.5,-28.971846044191018,3
15434,-32.5,-28.9720746404043,1
15435,-32.0,-28.97227081308714,0
15436,-21.0,-28.97175434050272,2
15437,-25.5,-28.971529442249143,2
15438,-18.5,-28.97085114652157,0
15439,-47.0,-28.972018913142044,0
15440,-27.5,-28.971923575129534,0
15441,-17.0,-28.97114824169419,3
15442,-24.5,-28.970858697059967,0
15443,-20.5,-28.970310172893868,1
15444,-38.0,-28.970894845894847,0
15445,-81.5,-28.974295888637098,0
15446,-14.5,-28.973358798394408,2
15447,-10.5,-28.97216287952353,3
15448,-29.5,-28.972197048161576,1
15449,-49.0,-28.973493429995468,1
15450,-41.0,-28.974271844660194,0
15451,-18.0,-28.973561581774643,2
15452,-29.0,-28.973563292777634,3
15453,-23.0,-28.97317672943765,0
15454,-31.0,-28.97330788145464,1
15455,-26.0,-28.97311549660304,0
15456,-46.5,-28.974249482401657,2
15457,-21.5,-28.973765931293265,0
15458,-39.5,-28.974446888342605,0
15459,-19.5,-28.973834012549325,2
15460,-28.0,-28.97377102199224,1
15461,-50.5,-28.97516331414527,1
15462,-20.0,-28.974582848273187,3
15463,-17.0,-28.973808445967794,0
15464,-31.0,-28.973939472322815,1
15465,-25.0,-28.973682508891045,1
15466,-23.5,-28.973328591749645,1
15467,-21.0,-28.972813085924873,2
15468,-17.0,-28.9720390483579,0
15469,-21.5,-28.97155601525632,0
15470,-36.5,-28.972042663219135,0
15471,-26.0,-28.971850559110592,0
15472,-36.5,-28.972337125129265,0
15473,-23.0,-28.971951140696696,0
15474,-17.0,-28.97117745896342,0
15475,-56.0,-28.972924071082392,3
15476,-32.5,-28.973151977255103,2
15477,-21.5,-28.972669121922852,0
15478,-27.0,-28.972541672050653,2
15479,-9.0,-28.9712513728277,3
15480,-27.0,-28.97112403100775,2
15481,-24.5,-28.97083521736322,0
15482,-23.0,-28.970449554321146,0
15483,-20.0,-28.969870180197635,0
15484,-23.0,-28.969484629294755,0
15485,-33.5,-28.96977720374556,0
15486,-16.5,-28.968971974686813,2
15487,-28.0,-28.96890940789049,1
15488,-21.5,-28.96842716942149,0
15489,-12.5,-28.9673639356963,3
15490,-12.0,-28.966268560361524,2
15491,-20.5,-28.9657220321477,1
15492,-33.5,-28.96601471727343,0
15493,-22.0,-28.96556509391338,1
15494,-19.0,-28.964921905253647,1
15495,-28.5,-28.9648919006131,2
15496,-18.5,-28.964216572018586,0
15497,-28.0,-28.964154352455314,1
15498,-35.0,-28.964543812104786,0
15499,-47.0,-28.96570746499774,0
15500,-45.5,-28.966774193548385,0
15501,-23.5,-28.96642152119218,1
15502,-22.0,-28.96597213262805,1
15503,-21.5,-28.96549055021609,0
15504,-32.5,-28.965718524251805,1
15505,-27.5,-28.96562399226056,0
15506,-33.5,-28.965916419450537,0
15507,-28.0,-28.965854130392724,1
15508,-77.0,-28.968951508898634,0
15509,-86.0,-28.97262879618286,0
15510,-29.0,-28.972630560928433,0
15511,-32.0,-28.972825736574045,0
15512,-61.0,-28.974890407426507,1
15513,-54.5,-28.976535808676594,0
15514,-19.0,-28.97589274203945,1
15515,-45.5,-28.976957782790848,0
15516,-32.0,-28.977152616653775,0
15517,-48.5,-28.978410775278725,0
15518,-26.0,-28.97821884263436,0
15519,-29.0,-28.97822024614988,0
15520,-45.5,-28.979284793814433,0
15521,-22.5,-28.978867341021843,2
15522,-27.5,-28.978772065455484,0
15523,-12.0,-28.977678283836887,2
15524,-28.0,-28.97761530533368,1
15525,-31.0,-28.977745571658616,1
15526,-42.5,-28.978616514234186,0
15527,-21.0,-28.978102659882786,2
15528,-21.5,-28.97762107161257,0
15529,-47.0,-28.978781634361518,0
15530,-7.0,-28.97736638763683,5
15531,-21.5,-28.976884939797824,7
15532,-19.5,-28.97627478753541,2
15533,-15.5,-28.975407197579347,0
15534,-26.0,-28.97521565598043,0
15535,-26.0,-28.975024139040876,0
15536,-23.0,-28.97463954685891,0
15537,-38.0,-28.975220441526677,0
15538,-21.5,-28.974739348693525,3
15539,-21.5,-28.974258317781068,0
15540,-50.0,-28.975611325611325,3
15541,-17.0,-28.97484074383888,0
15542,-39.5,-28.975517951357613,0
15543,-25.0,-28.97526217589912,1
15544,-65.0,-28.97757977354606,0
15545,-19.0,-28.97693792216147,1
15546,-23.5,-28.97658561687894,1
15547,-29.0,-28.976587122917604,0
15548,-29.0,-28.976588628762542,0
15549,-25.0,-28.97633288314361,1
15550,-27.5,-28.976237942122186,0
15551,-18.0,-28.975532120120892,2
15552,-28.0,-28.975469393004115,1
15553,-24.5,-28.97518163698322,3
15554,-22.0,-28.974733187604475,1
15555,-17.5,-28.97399549983928,1
15556,-21.0,-28.97348290048856,2
15557,-12.5,-28.972423989201,4
15558,-36.5,-28.972907828769763,0
15559,-36.0,-28.973359470402983,2
15560,-27.5,-28.973264781491004,0
15561,-41.0,-28.974037658248186,0
15562,-20.0,-28.973460994730754,0
15563,-16.5,-28.972659512947374,2
15564,-25.0,-28.972404266255463,1
15565,-16.5,-28.971602955348537,2
15566,-53.5,-28.97317872285751,1
15567,-29.0,-28.973180445814865,0
15568,-26.0,-28.9729894655704,0
15569,-38.0,-28.97356927227182,0
15570,-21.0,-28.97305716120745,2
15571,-28.5,-28.973026780553592,2
15572,-31.5,-28.9731890572823,2
15573,-24.5,-28.972901817247802,0
15574,-65.0,-28.975215102093234,0
15575,-53.0,-28.976757624398076,3
15576,-14.0,-28.97579609655881,0
15577,-79.0,-28.97900751107402,1
15578,-68.0,-28.981512389266914,0
15579,-27.5,-28.981417292509146,0
15580,-24.5,-28.981129653401798,0
15581,-20.0,-28.980553237917977,0
15582,-30.5,-28.980650750866385,0
15583,-30.5,-28.98074825129949,0
15584,-38.0,-28.981327002053387,0
15585,-28.0,-28.981264035931986,1
15586,-9.0,-28.979982035159757,3
15587,-14.5,-28.979053057034708,1
15588,-25.5,-28.9788298691301,2
15589,-30.5,-28.978927448842132,0
15590,-9.5,-28.977677998717127,4
15591,-45.5,-28.97873773330768,3
15592,-48.5,-28.979989738327347,0
15593,-20.0,-28.979413839543383,0
15594,-45.5,-28.98047325894575,0
15595,-62.5,-28.982622635460082,1
15596,-26.0,-28.982431392664786,0
15597,-39.0,-28.98307366801308,2
15598,-35.0,-28.983459417874087,0
15599,-22.0,-28.983011731521252,1
15600,-18.5,-28.982339743589744,0
15601,-6.5,-28.980898660342287,4
15602,-35.0,-28.981284450711446,0
15603,-20.5,-28.980740883163495,1
15604,-23.0,-28.98035760061523,0
15605,-37.5,-28.980903556552388,2
15606,-35.0,-28.981289247725233,0
15607,-20.0,-28.980713782277185,0
15608,-47.0,-28.981868272680675,0
15609,-20.0,-28.981292843872126,0
15610,-26.0,-28.98110185778347,0
15611,-24.5,-28.980814810069823,0
15612,-24.5,-28.980527799128875,0
15613,-34.0,-28.980849292256455,1
15614,-19.0,-28.980210067887793,1
15615,-23.0,-28.979827089337174,0
15616,-29.0,-28.97982838114754,0
15617,-29.0,-28.97982967279247,0
15618,-24.5,-28.979542835190166,0
15619,-32.0,-28.979736218707984,0
15620,-17.0,-28.978969270166452,0
15621,-58.0,-28.980827091735485,1
15622,-21.5,-28.980348226859558,0
15623,-22.0,-28.979901427382703,1
15624,-18.5,-28.979230670762927,0
15625,-22.0,-28.978784,1
15626,-17.0,-28.97801740688596,3
15627,-35.5,-28.978434760350677,1
15628,-34.0,-28.978756078832863,1
15629,-15.0,-28.97786166741314,2
15630,-11.0,-28.976711452335252,3
15631,-15.0,-28.975817286162115,2
15632,-24.0,-28.975498976458546,2
15633,-23.5,-28.975148723853387,1
15634,-26.0,-28.974958423947808,0
15635,-15.0,-28.97406459865686,2
15636,-50.0,-28.975409311844462,0
15637,-29.0,-28.97541088444075,0
15638,-24.0,-28.975092722854583,2
15639,-4.5,-28.97352771916363,4
15640,-44.0,-28.974488491048593,0
15641,-62.0,-28.97659996163928,0
15642,-62.0,-28.978711162255465,0
15643,-29.0,-28.978712523173304,0
15644,-8.0,-28.977371516236257,4
15645,-61.0,-28.979418344519015,1
15646,-23.5,-28.979068132430015,1
15647,-20.5,-28.978526235061032,1
15648,-26.5,-28.978367842535786,1
15649,-19.0,-28.977730206402963,1
15650,-19.5,-28.977124600638977,2
15651,-20.0,-28.97655101910421,0
15652,-30.5,-28.97664835164835,0
15653,-17.0,-28.975883217274642,0
15654,-24.5,-28.97559729142711,0
15655,-19.5,-28.974992015330564,2
15656,-32.0,-28.975185232498724,0
15657,-35.0,-28.97557003257329,0
15658,-24.5,-28.975284199770087,0
15659,-18.0,-28.97458330672457,2
15660,-24.5,-28.974297573435503,0
15661,-54.5,-28.97592746312496,0
15662,-32.0,-28.97612054654578,0
15663,-34.0,-28.976441294771117,1
15664,-29.0,-28.976442798774258,0
15665,-14.5,-28.97551867219917,1
15666,-26.5,-28.975360653644834,1
