episode,return,average_return
6799,-512.5,-501.6134384561073
6800,-464.5,-501.60470588235296
6801,-464.5,-501.59597741707836
6802,-487.0,-501.5925446848542
6803,-464.5,-501.5838231836351
6804,-476.5,-501.57792665726373
6805,-464.5,-501.5692126909518
6806,-464.5,-501.56050281954884
6807,-541.0,-501.56976744186045
6808,-464.5,-501.56106153123534
6809,-502.0,-501.5611645926274
6810,-563.5,-501.5757042253521
6811,-517.0,-501.5793241023234
6812,-464.5,-501.5706241201314
6813,-560.5,-501.5844475721323
6814,-536.5,-501.59263602251406
6815,-464.5,-501.583939038687
6816,-493.0,-501.58192686357245
6817,-464.5,-501.5732364659011
6818,-566.5,-501.5884489222118
6819,-464.5,-501.57976106816585
6820,-553.0,-501.59180327868853
6821,-602.5,-501.61542964177005
6822,-464.5,-501.60674157303373
6823,-464.5,-501.59805757079334
6824,-464.5,-501.58937763219467
6825,-464.5,-501.580701754386
6826,-539.5,-501.58956969130026
6827,-475.0,-501.5833528173954
6828,-464.5,-501.5746844319776
6829,-538.0,-501.5831970086469
6830,-464.5,-501.5745327102804
6831,-499.0,-501.5739313244569
6832,-658.0,-501.61046240074734
6833,-464.5,-501.6017978052767
6834,-464.5,-501.59313725490193
6835,-464.5,-501.58448074679114
6836,-464.5,-501.5758282781148
6837,-464.5,-501.5671798460462
6838,-464.5,-501.5585354477612
6839,-464.5,-501.5498950804383
6840,-464.5,-501.54125874125873
6841,-464.5,-501.53262642740617
6842,-542.5,-501.54217148182664
6843,-572.5,-501.55870020964363
6844,-542.5,-501.56823474615743
6845,-464.5,-501.5596041909197
6846,-464.5,-501.55097765363126
6847,-464.5,-501.54235513148706
6848,-619.0,-501.56968357375524
6849,-496.0,-501.5683879972087
6850,-535.0,-501.57616279069765
6851,-464.5,-501.56754243199254
6852,-598.0,-501.58995815899584
6853,-464.5,-501.58133860097604
6854,-464.5,-501.57272304832713
6855,-464.5,-501.56411149825783
6856,-464.5,-501.55550394797956
6857,-464.5,-501.5469003947063
6858,-464.5,-501.5383008356546
6859,-464.5,-501.52970526804364
6860,-464.5,-501.5211136890951
6861,-464.5,-501.5125260960334
6862,-464.5,-501.50394248608535
6863,-538.0,-501.5124043589149
6864,-464.5,-501.5038247566064
6865,-464.5,-501.4952491309386
6866,-464.5,-501.4866774791474
6867,-464.5,-501.47810979847117
6868,-475.0,-501.47197776748493
6869,-509.5,-501.47383653623524
6870,-464.5,-501.46527777777777
6871,-464.5,-501.4567229807915
6872,-521.5,-501.4613604812587
6873,-464.5,-501.4528105482304
6874,-475.0,-501.44669287696576
6875,-476.5,-501.44092485549135
6876,-464.5,-501.4323855755895
6877,-464.5,-501.42385024266235
6878,-464.5,-501.4153188539741
6879,-464.5,-501.4067914067914
6880,-629.5,-501.4363741339492
6881,-512.5,-501.43892865389057
6882,-529.0,-501.44529085872574
6883,-476.5,-501.4395338102931
6884,-464.5,-501.4310106137517
6885,-464.5,-501.422491349481
6886,-464.5,-501.4139760147601
6887,-464.5,-501.40546460687113
6888,-464.5,-501.3969571230982
6889,-476.5,-501.3912191749251
6890,-568.0,-501.4065668202765
6891,-524.5,-501.41188666205943
6892,-475.0,-501.40580377706124
6893,-538.0,-501.4142297950725
6894,-464.5,-501.4057320441989
6895,-464.5,-501.3972382048331
6896,-572.5,-501.4135987114588
6897,-464.5,-501.40510697032437
6898,-464.5,-501.3966191352346
6899,-464.5,-501.38813520349504
6900,-517.0,-501.391724137931
6901,-536.5,-501.39979315099976
6902,-545.5,-501.40992647058823
6903,-464.5,-501.40144727773946
6904,-464.5,-501.3929719797887
6905,-464.5,-501.3845005740528
6906,-464.5,-501.37603305785126
6907,-464.5,-501.3675694285059
6908,-464.5,-501.359109683341
6909,-464.5,-501.35065381968343
6910,-464.5,-501.3422018348624
6911,-464.5,-501.3337537262096
6912,-464.5,-501.32530949105916
6913,-548.5,-501.3361219344488
6914,-464.5,-501.3276810265811
6915,-464.5,-501.3192439862543
6916,-464.5,-501.31081081081084
6917,-464.5,-501.3023814975956
6918,-464.5,-501.29395604395603
6919,-464.5,-501.28553444724196
6920,-464.5,-501.2771167048055
6921,-464.5,-501.26870281400136
6922,-530.5,-501.2753888380604
6923,-476.5,-501.26972330208093
6924,-464.5,-501.261316872428
6925,-464.5,-501.25291428571427
6926,-464.5,-501.2445155393053
6927,-538.0,-501.2529129540781
6928,-464.5,-501.2445180447693
6929,-494.5,-501.24297784882395
6930,-464.5,-501.2345890410959
6931,-464.5,-501.22620406299933
6932,-554.5,-501.2383614787768
6933,-569.5,-501.2539356605065
6934,-464.5,-501.2455520072993
6935,-464.5,-501.23717217787913
6936,-464.5,-501.22879616963064
6937,-536.5,-501.2368361066788
6938,-464.5,-501.22846399270736
6939,-464.5,-501.2200956937799
6940,-589.0,-501.2400911161731
6941,-464.5,-501.23172398086996
6942,-464.5,-501.2233606557377
6943,-476.5,-501.21773275665834
6944,-464.5,-501.2093764223942
6945,-464.5,-501.201023890785
6946,-464.5,-501.19267515923565
6947,-490.0,-501.19012963384125
6948,-464.5,-501.1817871759891
6949,-464.5,-501.17344851102524
6950,-464.5,-501.1651136363636
6951,-464.5,-501.1567825494206
6952,-464.5,-501.1484552476147
6953,-464.5,-501.140131728367
6954,-745.0,-501.19550408719346
6955,-464.5,-501.1871736662883
6956,-614.5,-501.21289151157515
6957,-464.5,-501.20456092579985
6958,-464.5,-501.1962341197822
6959,-529.0,-501.202540258562
6960,-578.5,-501.22006802721086
6961,-464.5,-501.2117433688506
6962,-584.5,-501.2306210335449
6963,-476.5,-501.22501699524133
6964,-464.5,-501.21669687358406
6965,-464.5,-501.2083805209513
6966,-569.5,-501.2238451086956
6967,-542.5,-501.23318994792845
6968,-476.5,-501.2275916704391
6969,-464.5,-501.2192803801765
6970,-476.5,-501.21368778280544
6971,-512.5,-501.21624066953177
6972,-490.0,-501.2137042062415
6973,-569.5,-501.22914311553245
6974,-464.5,-501.22084086799276
6975,-464.5,-501.21254237288133
6976,-562.0,-501.22627654767285
6977,-524.5,-501.23153377004746
6978,-476.5,-501.2259485094851
6979,-464.5,-501.21765635583654
6980,-500.5,-501.21749435665913
6981,-464.5,-501.2092078537576
6982,-476.5,-501.20363267148014
6983,-566.5,-501.2183622828784
6984,-508.0,-501.2198917456022
6985,-475.0,-501.2139797068771
6986,-575.5,-501.23072587917045
6987,-464.5,-501.22244759972955
6988,-464.5,-501.2141730509238
6989,-475.0,-501.2082676278441
6990,-464.5,-501.2
6991,-464.5,-501.19173609547397
6992,-464.5,-501.1834759117515
6993,-521.5,-501.18804861580014
6994,-464.5,-501.17979297929793
6995,-464.5,-501.17154105736785
6996,-496.0,-501.1703778677463
6997,-464.5,-501.1621317742298
6998,-476.5,-501.15658723021585
6999,-464.5,-501.14834794335803
7000,-575.5,-501.16505617977526
7001,-464.5,-501.15681869242866
7002,-464.5,-501.14858490566036
7003,-476.5,-501.1430496294633
7004,-464.5,-501.1348226313426
7005,-496.0,-501.13367003367006
7006,-476.5,-501.1281418312388
7007,-476.5,-501.1226161094907
7008,-475.0,-501.11675639300137
7009,-491.5,-501.11459968602827
7010,-475.0,-501.10874439461884
7011,-476.5,-501.10322797579016
7012,-475.0,-501.097377857463
7013,-551.5,-501.1086712973336
7014,-487.0,-501.1055107526882
7015,-464.5,-501.0973124300112
7016,-476.5,-501.0918047469772
7017,-464.5,-501.0836131631968
7018,-721.0,-501.13283348254254
7019,-464.5,-501.1246363839785
7020,-464.5,-501.1164429530201
7021,-464.5,-501.10825318720646
7022,-491.5,-501.1061046511628
7023,-464.5,-501.09792085848426
7024,-464.5,-501.0897407241842
7025,-464.5,-501.08156424581006
7026,-464.5,-501.07339142091155
7027,-638.5,-501.104087558633
7028,-476.5,-501.0985931219294
7029,-602.5,-501.1212324179504
7030,-592.0,-501.14151785714284
7031,-602.5,-501.1641374693149
7032,-587.5,-501.1834002677376
7033,-502.0,-501.18358242248496
7034,-524.5,-501.1887823371989
7035,-638.5,-501.219397993311
7036,-599.5,-501.2413062862238
7037,-464.5,-501.2331178961444
7038,-464.5,-501.22493315508024
7039,-464.5,-501.21675206059257
7040,-464.5,-501.20857461024497
7041,-464.5,-501.2004008016032
7042,-464.5,-501.19223063223507
7043,-464.5,-501.18406409971067
7044,-517.0,-501.1875834445928
7045,-464.5,-501.1794215795328
7046,-464.5,-501.1712633451957
7047,-629.5,-501.19979986657773
7048,-464.5,-501.19164072921296
7049,-464.5,-501.18348521893756
7050,-557.5,-501.196
7051,-500.5,-501.19584536769605
7052,-500.5,-501.19569080408706
7053,-464.5,-501.1875416389074
7054,-464.5,-501.17939609236237
7055,-464.5,-501.1712541620422
7056,-464.5,-501.16311584553927
7057,-583.0,-501.1812735744398
7058,-530.5,-501.18777728482695
7059,-554.5,-501.1996007984032
7060,-464.5,-501.19146341463414
7061,-464.5,-501.18332963866106
7062,-515.5,-501.18650265957444
7063,-464.5,-501.1783735874141
7064,-464.5,-501.17024811696945
7065,-464.5,-501.16212624584716
7066,-464.5,-501.1540079716563
7067,-557.5,-501.16648217843704
7068,-464.5,-501.1583665338645
7069,-574.0,-501.17448550564285
7070,-464.5,-501.1663716814159
7071,-464.5,-501.1582614465826
7072,-500.5,-501.15811587793013
7073,-464.5,-501.15001105460976
7074,-557.5,-501.1624668435013
7075,-572.5,-501.1782320441989
7076,-529.0,-501.1843791427309
7077,-569.5,-501.19946984758116
7078,-571.0,-501.2148851590106
7079,-464.5,-501.2067785383087
7080,-565.0,-501.22086092715233
7081,-464.5,-501.2127565658795
7082,-464.5,-501.2046557811121
7083,-464.5,-501.19655857048315
7084,-464.5,-501.1884649316277
7085,-541.0,-501.19724366041896
7086,-464.5,-501.1891534391534
7087,-464.5,-501.1810667842187
7088,-464.5,-501.1729836932569
7089,-464.5,-501.16490416391275
7090,-554.5,-501.17665198237887
7091,-502.0,-501.1768332966307
7092,-706.0,-501.221928665786
7093,-464.5,-501.21384547655737
7094,-464.5,-501.2057658450704
7095,-464.5,-501.1976897689769
7096,-464.5,-501.1896172459305
7097,-464.5,-501.181548273587
7098,-464.5,-501.1734828496042
7099,-464.5,-501.1654209716421
7100,-464.5,-501.1573626373626
7101,-464.5,-501.1493078444298
7102,-530.5,-501.15575571177504
7103,-698.5,-501.19909949483855
7104,-464.5,-501.19104084321475
7105,-464.5,-501.1829857299671
7106,-464.5,-501.17493415276556
7107,-464.5,-501.1668861092824
7108,-572.5,-501.1825362000878
7109,-464.5,-501.1744900197412
7110,-524.5,-501.1796052631579
7111,-464.5,-501.17156325367245
7112,-464.5,-501.1635247698378
7113,-464.5,-501.15548980933596
7114,-512.5,-501.1579754601227
7115,-464.5,-501.1499452354874
7116,-464.5,-501.1419185282523
7117,-464.5,-501.13389533610683
7118,-464.5,-501.12587565674255
7119,-464.5,-501.1178594878529
7120,-464.5,-501.1098468271335
7121,-476.5,-501.1044629183986
7122,-464.5,-501.09645669291336
7123,-464.5,-501.08845396894816
7124,-493.0,-501.08668561434195
7125,-464.5,-501.0786885245902
7126,-464.5,-501.0706949300699
7127,-530.5,-501.0771247542058
7128,-599.5,-501.098623853211
7129,-580.0,-501.1158549901725
7130,-619.0,-501.1415938864629
7131,-464.5,-501.1335952848723
7132,-496.0,-501.13247490178964
7133,-539.5,-501.140846607026
7134,-530.5,-501.14725130890054
7135,-578.5,-501.1641221374046
7136,-464.5,-501.1561273440907
7137,-496.0,-501.1550032701112
7138,-464.5,-501.1470139494333
7139,-464.5,-501.1390281106995
7140,-602.5,-501.1611111111111
7141,-464.5,-501.1531256806796
7142,-464.5,-501.145143728223
7143,-512.5,-501.1476159372959
7144,-464.5,-501.1396386591206
7145,-464.5,-501.1316648531012
7146,-523.0,-501.1364229765013
7147,-527.5,-501.1421579290842
7148,-496.0,-501.14103958242714
7149,-518.5,-501.14481409001957
7150,-464.5,-501.136847826087
7151,-464.5,-501.1288850249946
7152,-568.0,-501.14341590612776
7153,-464.5,-501.1354551379535
7154,-464.5,-501.1274978279757
7155,-464.5,-501.11954397394135
7156,-464.5,-501.11159357359963
7157,-464.5,-501.1036466247015
7158,-464.5,-501.095703125
7159,-533.5,-501.1027337817314
7160,-541.0,-501.11138828633403
7161,-464.5,-501.1034482758621
7162,-488.5,-501.1007155247181
7163,-464.5,-501.092781270323
7164,-517.0,-501.0962288686606
7165,-476.5,-501.0908992416035
7166,-464.5,-501.08297227036394
7167,-464.5,-501.07504873294346
7168,-464.5,-501.0671286271113
7169,-476.5,-501.06180991556613
7170,-569.5,-501.0766233766234
7171,-572.5,-501.09207963644235
7172,-632.5,-501.1205106014712
7173,-464.5,-501.11258922777415
7174,-578.5,-501.12932525951555
7175,-464.5,-501.1214054054054
7176,-574.0,-501.13715953307394
7177,-464.5,-501.12924140912037
7178,-464.5,-501.1213267070009
7179,-529.0,-501.12734931950746
7180,-464.5,-501.1194384449244
7181,-464.5,-501.1115309868279
7182,-496.0,-501.1104274611399
7183,-476.5,-501.10511547593353
7184,-568.0,-501.11955114372034
7185,-464.5,-501.1116504854369
7186,-464.5,-501.1037532355479
7187,-476.5,-501.0984472719431
7188,-568.0,-501.112871927555
7189,-464.5,-501.10497952144857
7190,-730.0,-501.1543103448276
7191,-464.5,-501.1464124111183
7192,-464.5,-501.138517880224
7193,-464.5,-501.13062674994615
7194,-502.0,-501.13081395348837
7195,-464.5,-501.1229278794403
7196,-464.5,-501.1150452001722
7197,-464.5,-501.10716591349257
7198,-464.5,-501.09929001721173
7199,-464.5,-501.09141750914176
7200,-464.5,-501.08354838709676
7201,-464.5,-501.0756826488927
7202,-464.5,-501.0678202923474
7203,-625.0,-501.0944551901999
7204,-731.5,-501.1439621830683
7205,-554.5,-501.15542427497314
7206,-464.5,-501.14755154639175
7207,-542.5,-501.1564311788705
7208,-464.5,-501.1485616144268
7209,-566.5,-501.16258853831295
7210,-464.5,-501.15472103004294
7211,-685.0,-501.1941643424158
7212,-665.5,-501.229407979408
7213,-464.5,-501.22153120308815
7214,-464.5,-501.2136578044597
7215,-464.5,-501.20578778135047
7216,-464.5,-501.19792113159025
7217,-638.5,-501.22734090422114
7218,-574.0,-501.24293059125966
7219,-476.5,-501.2376311844078
7220,-464.5,-501.2297644539615
7221,-464.5,-501.2219010918433
7222,-464.5,-501.2140410958904
7223,-464.5,-501.2061844639418
7224,-464.5,-501.19833119383827
7225,-479.5,-501.1936898395722
7226,-634.0,-501.22209153122327
7227,-464.5,-501.21423989737013
7228,-464.5,-501.2063916203506
7229,-464.5,-501.1985466980124
7230,-464.5,-501.19070512820514
7231,-512.5,-501.1931211279641
7232,-464.5,-501.1852840666382
7233,-487.0,-501.1822549647662
7234,-517.0,-501.18563193851406
7235,-557.5,-501.19765208110994
7236,-464.5,-501.18982074263766
7237,-464.5,-501.1819927458929
7238,-464.5,-501.1741680887372
7239,-464.5,-501.1663467690339
7240,-464.5,-501.1585287846482
7241,-640.0,-501.18812619910466
7242,-464.5,-501.18030690537086
7243,-464.5,-501.1724909439591
7244,-553.0,-501.18353216872606
7245,-464.5,-501.1757188498403
7246,-464.5,-501.1679088586031
7247,-536.5,-501.17543112625077
7248,-476.5,-501.1701787994891
7249,-464.5,-501.1623749733986
7250,-476.5,-501.1571276595745
7251,-529.0,-501.16305041480535
7252,-464.5,-501.15525308379415
7253,-464.5,-501.14745906867955
7254,-464.5,-501.1396683673469
7255,-464.5,-501.1318809776833
7256,-464.5,-501.12409689757754
7257,-535.0,-501.1312938177183
7258,-541.0,-501.1397621070518
7259,-464.5,-501.13198131238056
7260,-769.0,-501.1888535031847
7261,-557.5,-501.2008066227977
7262,-464.5,-501.19301782682516
7263,-464.5,-501.18523233609164
7264,-500.5,-501.18508697496816
7265,-502.0,-501.1852598091198
7266,-512.5,-501.1876590330789
7267,-464.5,-501.1798812804749
7268,-475.0,-501.17433234421367
7269,-464.5,-501.16656071201527
7270,-464.5,-501.15879237288135
7271,-464.5,-501.15102732471934
7272,-464.5,-501.14326556543836
7273,-479.5,-501.1386830404404
7274,-464.5,-501.1309271803556
7275,-464.5,-501.1231746031746
7276,-532.0,-501.12970799830725
7277,-464.5,-501.12195895917074
7278,-464.5,-501.11421319796955
7279,-464.5,-501.10647071262423
7280,-500.5,-501.10634249471457
7281,-464.5,-501.0986049461002
7282,-464.5,-501.09087066779375
7283,-464.5,-501.08313965772237
7284,-464.5,-501.07541191381495
7285,-464.5,-501.0676874340021
7286,-685.0,-501.1065244932432
7287,-686.5,-501.14566181127293
7288,-464.5,-501.13792739552554
7289,-569.5,-501.15235281705003
7290,-499.0,-501.1518987341772
7291,-464.5,-501.14416789706814
7292,-476.5,-501.1389708983551
7293,-464.5,-501.1312460468058
7294,-500.5,-501.13111298482295
7295,-572.5,-501.1461538461538
7296,-523.0,-501.1507585335019
7297,-464.5,-501.1430377080261
7298,-464.5,-501.1353201347936
7299,-464.5,-501.12760581174985
7300,-569.5,-501.142
7301,-464.5,-501.1342875184172
7302,-464.5,-501.1265782828283
7303,-464.5,-501.1188722911845
7304,-464.5,-501.1111695414388
7305,-464.5,-501.1034700315457
7306,-496.0,-501.1023969722456
7307,-464.5,-501.0947025436199
7308,-464.5,-501.0870113493064
7309,-464.5,-501.07932338726624
7310,-611.5,-501.10252100840336
7311,-464.5,-501.09483301827345
7312,-464.5,-501.08714825703487
7313,-464.5,-501.07946672265376
7314,-512.5,-501.0818639798489
7315,-464.5,-501.0741867785939
7316,-502.0,-501.0743810323122
7317,-596.5,-501.0943989930774
7318,-530.5,-501.1005662751678
7319,-578.5,-501.11679597399876
7320,-464.5,-501.1091194968553
7321,-464.5,-501.10144623768605
7322,-545.5,-501.11075020955576
7323,-577.0,-501.12664990571966
7324,-464.5,-501.11897779639713
7325,-1352.5,-501.297277486911
7326,-616.0,-501.32129396984925
7327,-464.5,-501.3135859325937
7328,-524.5,-501.3184386772708
7329,-464.5,-501.31073446327684
7330,-464.5,-501.30303347280335
7331,-464.5,-501.2953357038277
7332,-475.0,-501.28983688833125
7333,-476.5,-501.28465398285596
7334,-464.5,-501.27696488294316
7335,-464.5,-501.2692789968652
7336,-629.5,-501.2960718763059
7337,-464.5,-501.2883852099436
7338,-487.0,-501.28540100250626
7339,-475.0,-501.2799122990186
7340,-464.5,-501.2722338204593
7341,-475.0,-501.26675015654354
7342,-607.0,-501.2888146911519
7343,-464.5,-501.2811391612769
7344,-464.5,-501.27346683354193
7345,-464.5,-501.26579770594367
7346,-464.5,-501.2581317764804
7347,-464.5,-501.25046904315195
7348,-895.0,-501.3325343893289
7349,-464.5,-501.324859345697
7350,-502.0,-501.325
7351,-464.5,-501.31732972297436
7352,-464.5,-501.30966264056644
7353,-464.5,-501.30199875078074
7354,-464.5,-501.29433805162364
7355,-464.5,-501.286680541103
7356,-464.5,-501.2790262172285
7357,-464.5,-501.27137507801126
7358,-479.5,-501.266846921797
7359,-464.5,-501.25920149719275
7360,-464.5,-501.25155925155923
7361,-596.5,-501.27135730617334
7362,-464.5,-501.2637157107232
7363,-464.5,-501.2560772906711
7364,-464.5,-501.2484420440382
7365,-476.5,-501.24330218068536
7366,-464.5,-501.2356727574751
7367,-529.0,-501.24143657878346
7368,-464.5,-501.2338107098381
7369,-464.5,-501.22618800581034
7370,-487.0,-501.2232365145228
7371,-464.5,-501.2156191661481
7372,-515.5,-501.2185815014517
7373,-464.5,-501.21096827700603
7374,-464.5,-501.20335820895525
7375,-464.5,-501.1957512953368
7376,-464.5,-501.1881475341898
7377,-464.5,-501.180546923555
7378,-476.5,-501.1754349627175
7379,-574.0,-501.19051563470697
7380,-464.5,-501.1829192546584
7381,-524.5,-501.18774580832127
7382,-464.5,-501.1801531456954
7383,-464.5,-501.1725636250776
7384,-499.0,-501.172114191146
7385,-464.5,-501.16452947259563
7386,-464.5,-501.15694789081886
7387,-656.5,-501.1890634690924
7388,-464.5,-501.1814799503927
7389,-574.0,-501.1965282083075
7390,-565.0,-501.2097107438017
7391,-515.5,-501.21266267300143
7392,-638.5,-501.24101610904586
7393,-464.5,-501.2334296923395
7394,-464.5,-501.22584640792735
7395,-574.0,-501.240866873065
7396,-575.5,-501.25619067271975
7397,-464.5,-501.24860738601194
7398,-464.5,-501.2410272277228
7399,-535.0,-501.24798927613944
7400,-464.5,-501.240412371134
7401,-464.5,-501.23283858998144
7402,-577.0,-501.2484542456719
7403,-476.5,-501.24335462600453
7404,-509.5,-501.24505562422746
7405,-464.5,-501.23748712667356
7406,-464.5,-501.22992174629326
7407,-464.5,-501.2223594811612
7408,-464.5,-501.21480032935364
7409,-512.5,-501.217122864787
